location,kind,region,realm,status
me_land_3656,land,me_near_harad_region,HNE,owned
me_land_3657,land,me_rhun_region,RHU,owned
me_land_3658,land,me_forochel_region,LOS,owned
me_land_3659,land,me_lindon_region,LIN,owned
me_land_3660,land,me_rhun_region,RHU,owned
me_land_3661,land,me_umbar_region,UMB,owned
me_land_3662,land,me_north_arnor_region,WILD,wild_buffer
me_land_3663,land,me_khand_region,KHA,owned
me_land_3664,land,me_rhun_region,RH3,owned
me_land_3665,land,me_far_harad_region,HFA,owned
me_land_3666,land,me_rohan_region,ROH,owned
me_land_3667,land,me_north_arnor_region,WILD,wild_buffer
me_land_3668,land,me_brown_lands_region,WILD,wild_buffer
me_land_3669,land,me_brown_lands_region,WILD,wild_buffer
me_land_3670,land,me_lebennin_region,GON,owned
me_land_3671,land,me_lindon_region,LIN,owned
me_land_3672,land,me_far_harad_region,KHA,owned
me_land_3673,land,me_mirkwood_region,DOL,owned
me_land_3674,land,me_belfalas_region,GON,owned
me_land_3675,land,me_mordor_region,MOR,owned
me_land_3676,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_3677,land,me_enedwaith_region,DUN,owned
me_land_3678,land,me_rohan_region,ISE,owned
me_land_3679,land,me_belfalas_region,GON,owned
me_land_3680,land,me_north_arnor_region,WILD,wild_buffer
me_land_3681,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3682,land,me_mordor_region,MOR,owned
me_land_3683,land,me_rhun_region,DOR,owned
me_land_3684,land,me_rhun_region,RH2,owned
me_land_3685,land,me_brown_lands_region,WILD,wild_buffer
me_land_3686,land,me_north_arnor_region,WILD,wild_buffer
me_land_3687,land,me_rhun_region,RHU,owned
me_land_3688,land,me_mordor_region,MOR,owned
me_land_3689,land,me_brown_lands_region,WILD,wild_brown_lands
me_land_3690,land,me_mordor_region,MOR,owned
me_land_3691,land,me_lebennin_region,GON,owned
me_land_3692,land,me_shire_breeland_region,WILD,wild_buffer
me_land_3693,land,me_anduin_vale_region,BEO,owned
me_land_3694,land,me_far_harad_region,KHA,owned
me_land_3695,land,me_rhun_region,RH2,owned
me_land_3696,land,me_anduin_vale_region,BEO,owned
me_land_3697,land,me_mordor_region,MOR,owned
me_land_3698,land,me_rhun_region,RHU,owned
me_land_3699,land,me_north_arnor_region,WILD,wild_buffer
me_land_3700,land,me_rohan_region,ROH,owned
me_land_3701,land,me_anduin_vale_region,WILD,wild_buffer
me_land_3702,land,me_umbar_region,UMB,owned
me_land_3703,land,me_enedwaith_region,DUN,owned
me_land_3704,land,me_anduin_vale_region,WILD,wild_buffer
me_land_3705,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3706,land,me_mordor_region,MOR,owned
me_land_3707,land,me_lindon_region,LIN,owned
me_land_3708,land,me_grey_mountains_region,ERE,owned
me_land_3709,land,me_south_gondor_region,GON,owned
me_land_3710,land,me_near_harad_region,KHA,owned
me_land_3711,land,me_north_arnor_region,WILD,wild_buffer
me_land_3712,land,me_rhun_region,RH2,owned
me_land_3713,land,me_belfalas_region,GON,owned
me_land_3714,land,me_grey_mountains_region,ERE,owned
me_land_3715,land,me_grey_mountains_region,IRO,owned
me_land_3716,land,me_anduin_vale_region,BEO,owned
me_land_3717,land,me_umbar_region,UMB,owned
me_land_3718,land,me_mordor_region,MOR,owned
me_land_3719,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_3720,land,me_belfalas_region,GON,owned
me_land_3721,land,me_rhun_region,DOR,owned
me_land_3722,land,me_mordor_region,MOR,owned
me_land_3723,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_3724,land,me_khand_region,KHA,owned
me_land_3725,land,me_anduin_vale_region,LOR,owned
me_land_3726,land,me_khand_region,KHA,owned
me_land_3727,land,me_umbar_region,UMB,owned
me_land_3728,land,me_near_harad_region,HNE,owned
me_land_3729,land,me_belfalas_region,GON,owned
me_land_3730,land,me_brown_lands_region,WILD,wild_buffer
me_land_3731,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3732,land,me_rhun_region,RH3,owned
me_land_3733,land,me_far_harad_region,HFA,owned
me_land_3734,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3735,land,me_north_arnor_region,WILD,wild_buffer
me_land_3736,land,me_mordor_region,MOR,owned
me_land_3737,land,me_dale_region,ESG,owned
me_land_3738,land,me_anduin_vale_region,LOR,owned
me_land_3739,land,me_rhun_region,RHU,owned
me_land_3740,land,me_rhun_region,RH2,owned
me_land_3741,land,me_belfalas_region,GON,owned
me_land_3742,land,me_enedwaith_region,DUN,owned
me_land_3743,land,me_lindon_region,LIN,owned
me_land_3744,land,me_mordor_region,MOR,owned
me_land_3745,land,me_rhun_region,RHU,owned
me_land_3746,land,me_khand_region,KHA,owned
me_land_3747,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_3748,land,me_khand_region,KHA,owned
me_land_3749,land,me_rhun_region,DOR,owned
me_land_3750,land,me_enedwaith_region,DUN,owned
me_land_3751,land,me_rohan_region,ROH,owned
me_land_3752,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3753,land,me_enedwaith_region,DUN,owned
me_land_3754,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3755,land,me_rhun_region,RHU,owned
me_land_3756,land,me_rhun_region,RHU,owned
me_land_3757,land,me_mordor_region,MOR,owned
me_land_3758,land,me_ithilien_region,MOR,owned
me_land_3759,land,me_rohan_region,ROH,owned
me_land_3760,land,me_enedwaith_region,DUN,owned
me_land_3761,land,me_brown_lands_region,WILD,wild_buffer
me_land_3762,land,me_rhun_region,RHU,owned
me_land_3763,land,me_far_harad_region,HNE,owned
me_land_3764,land,me_khand_region,KHA,owned
me_land_3765,land,me_far_harad_region,KHA,owned
me_land_3766,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3767,land,me_rhun_region,RH2,owned
me_land_3768,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3769,land,me_lebennin_region,GON,owned
me_land_3770,land,me_shire_breeland_region,WILD,wild_buffer
me_land_3771,land,me_rhun_region,RH2,owned
me_land_3772,land,me_anduin_vale_region,WILD,wild_buffer
me_land_3773,land,me_grey_mountains_region,ERE,owned
me_land_3774,land,me_rhun_region,RH2,owned
me_land_3775,land,me_enedwaith_region,DUN,owned
me_land_3776,land,me_umbar_region,UMB,owned
me_land_3777,land,me_lebennin_region,GON,owned
me_land_3778,land,me_brown_lands_region,WILD,wild_buffer
me_land_3779,land,me_near_harad_region,HNE,owned
me_land_3780,land,me_rhun_region,RH3,owned
me_land_3781,land,me_rhun_region,RH2,owned
me_land_3782,land,me_near_harad_region,HRA,owned
me_land_3783,land,me_far_harad_region,HFA,owned
me_land_3784,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3785,land,me_mirkwood_region,DOL,owned
me_land_3786,land,me_ithilien_region,MOR,owned
me_land_3787,land,me_forochel_region,LOS,owned
me_land_3788,land,me_mordor_region,MOR,owned
me_land_3789,land,me_rhun_region,RH2,owned
me_land_3790,land,me_far_harad_region,HFA,owned
me_land_3791,land,me_rhun_region,RHU,owned
me_land_3792,land,me_rohan_region,ROH,owned
me_land_3793,land,me_shire_breeland_region,WILD,wild_buffer
me_land_3794,land,me_lebennin_region,GON,owned
me_land_3795,land,me_rhun_region,RH2,owned
me_land_3796,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3797,land,me_rhun_region,RHU,owned
me_land_3798,land,me_near_harad_region,HNE,owned
me_land_3799,land,me_rhun_region,RH2,owned
me_land_3800,land,me_mordor_region,MOR,owned
me_land_3801,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3802,land,me_near_harad_region,HNE,owned
me_land_3803,land,me_umbar_region,UMB,owned
me_land_3804,land,me_khand_region,KHA,owned
me_land_3805,land,me_enedwaith_region,ISE,owned
me_land_3806,land,me_lindon_region,LIN,owned
me_land_3807,land,me_rhun_region,RH2,owned
me_land_3808,land,me_rhun_region,RH2,owned
me_land_3809,land,me_lindon_region,LIN,owned
me_land_3810,land,me_belfalas_region,GON,owned
me_land_3811,land,me_mordor_region,MOR,owned
me_land_3812,land,me_mordor_region,MOR,owned
me_land_3813,land,me_forochel_region,WILD,wild_buffer
me_land_3814,land,me_khand_region,KHA,owned
me_land_3815,land,me_shire_breeland_region,SHI,owned
me_land_3816,land,me_enedwaith_region,DUN,owned
me_land_3817,land,me_north_arnor_region,WILD,wild_buffer
me_land_3818,land,me_enedwaith_region,DUN,owned
me_land_3819,land,me_mordor_region,MOR,owned
me_land_3820,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_3821,land,me_ithilien_region,MOR,owned
me_land_3822,land,me_brown_lands_region,WILD,wild_buffer
me_land_3823,land,me_shire_breeland_region,WILD,wild_buffer
me_land_3824,land,me_umbar_region,UMB,owned
me_land_3825,land,me_belfalas_region,GON,owned
me_land_3826,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3827,land,me_rhun_region,RH2,owned
me_land_3828,land,me_khand_region,KHA,owned
me_land_3829,land,me_rhun_region,RH2,owned
me_land_3830,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3831,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3832,land,me_umbar_region,UMB,owned
me_land_3833,land,me_anduin_vale_region,WILD,wild_buffer
me_land_3834,land,me_rhun_region,RH3,owned
me_land_3835,land,me_mordor_region,MOR,owned
me_land_3836,land,me_mordor_region,MOR,owned
me_land_3837,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3838,land,me_rhun_region,RH3,owned
me_land_3839,land,me_umbar_region,UMB,owned
me_land_3840,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3841,land,me_mordor_region,MOR,owned
me_land_3842,land,me_belfalas_region,GON,owned
me_land_3843,land,me_near_harad_region,UMB,owned
me_land_3844,land,me_rhun_region,DOR,owned
me_land_3845,land,me_umbar_region,UMB,owned
me_land_3846,land,me_mordor_region,MOR,owned
me_land_3847,land,me_mordor_region,MOR,owned
me_land_3848,land,me_rohan_region,ROH,owned
me_land_3849,land,me_rhun_region,RHU,owned
me_land_3850,land,me_enedwaith_region,DUN,owned
me_land_3851,land,me_rohan_region,ROH,owned
me_land_3852,land,me_rhun_region,RH2,owned
me_land_3853,land,me_north_arnor_region,WILD,wild_buffer
me_land_3854,land,me_anduin_vale_region,BEO,owned
me_land_3855,land,me_lebennin_region,GON,owned
me_land_3856,land,me_north_arnor_region,ANG,owned
me_land_3857,land,me_forochel_region,WILD,wild_buffer
me_land_3858,land,me_umbar_region,UMB,owned
me_land_3859,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3860,land,me_mordor_region,MOR,owned
me_land_3861,land,me_dale_region,WOO,owned
me_land_3862,land,me_rhun_region,RH2,owned
me_land_3863,land,me_mordor_region,MOR,owned
me_land_3864,land,me_grey_mountains_region,ERE,owned
me_land_3865,land,me_belfalas_region,GON,owned
me_land_3866,land,me_mordor_region,MOR,owned
me_land_3867,land,me_mordor_region,MOR,owned
me_land_3868,land,me_rohan_region,ROH,owned
me_land_3869,land,me_lindon_region,LIN,owned
me_land_3870,land,me_anduin_vale_region,WILD,wild_buffer
me_land_3871,land,me_lebennin_region,GON,owned
me_land_3872,land,me_mirkwood_region,WOO,owned
me_land_3873,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3874,land,me_umbar_region,UMB,owned
me_land_3875,land,me_mirkwood_region,WOO,owned
me_land_3876,land,me_rhun_region,RHU,owned
me_land_3877,land,me_rhun_region,RH2,owned
me_land_3878,land,me_lindon_region,LIN,owned
me_land_3879,land,me_rhun_region,DOR,owned
me_land_3880,land,me_grey_mountains_region,IRO,owned
me_land_3881,land,me_north_arnor_region,WILD,wild_buffer
me_land_3882,land,me_rohan_region,ISE,owned
me_land_3883,land,me_shire_breeland_region,WILD,wild_buffer
me_land_3884,land,me_north_arnor_region,WILD,wild_buffer
me_land_3885,land,me_belfalas_region,GON,owned
me_land_3886,land,me_lebennin_region,GON,owned
me_land_3887,land,me_belfalas_region,GON,owned
me_land_3888,land,me_rohan_region,ROH,owned
me_land_3889,land,me_rhun_region,RHU,owned
me_land_3890,land,me_mordor_region,MOR,owned
me_land_3891,land,me_enedwaith_region,DUN,owned
me_land_3892,land,me_near_harad_region,HRA,owned
me_land_3893,land,me_rhun_region,RHU,owned
me_land_3894,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3895,land,me_shire_breeland_region,WILD,wild_buffer
me_land_3896,land,me_dale_region,ESG,owned
me_land_3897,land,me_far_harad_region,KHA,owned
me_land_3898,land,me_brown_lands_region,WILD,wild_buffer
me_land_3899,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3900,land,me_umbar_region,UMB,owned
me_land_3901,land,me_north_arnor_region,RAN,owned
me_land_3902,land,me_rhun_region,RH2,owned
me_land_3903,land,me_enedwaith_region,DUN,owned
me_land_3904,land,me_rhun_region,RH3,owned
me_land_3905,land,me_mordor_region,MOR,owned
me_land_3906,land,me_mordor_region,MOR,owned
me_land_3907,land,me_enedwaith_region,DUN,owned
me_land_3908,land,me_mordor_region,MOR,owned
me_land_3909,land,me_enedwaith_region,DUN,owned
me_land_3910,land,me_brown_lands_region,WILD,wild_buffer
me_land_3911,land,me_enedwaith_region,DUN,owned
me_land_3912,land,me_rhun_region,RHU,owned
me_land_3913,land,me_enedwaith_region,DUN,owned
me_land_3914,land,me_lebennin_region,GON,owned
me_land_3915,land,me_belfalas_region,GON,owned
me_land_3916,land,me_south_gondor_region,GON,owned
me_land_3917,land,me_rhun_region,RH2,owned
me_land_3918,land,me_enedwaith_region,DUN,owned
me_land_3919,land,me_far_harad_region,HFA,owned
me_land_3920,land,me_rhun_region,RH3,owned
me_land_3921,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_3922,land,me_rhun_region,RHU,owned
me_land_3923,land,me_khand_region,KHA,owned
me_land_3924,land,me_rhun_region,RH2,owned
me_land_3925,land,me_khand_region,KHA,owned
me_land_3926,land,me_enedwaith_region,DUN,owned
me_land_3927,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3928,land,me_enedwaith_region,DUN,owned
me_land_3929,land,me_rhun_region,RH2,owned
me_land_3930,land,me_lindon_region,LIN,owned
me_land_3931,land,me_rohan_region,ROH,owned
me_land_3932,land,me_brown_lands_region,WILD,wild_buffer
me_land_3933,land,me_rhun_region,RH2,owned
me_land_3934,land,me_mirkwood_region,WOO,owned
me_land_3935,land,me_lindon_region,LIN,owned
me_land_3936,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3937,land,me_north_arnor_region,WILD,wild_buffer
me_land_3938,land,me_umbar_region,UMB,owned
me_land_3939,land,me_rhun_region,RH2,owned
me_land_3940,land,me_rhun_region,RH3,owned
me_land_3941,land,me_brown_lands_region,WILD,wild_buffer
me_land_3942,land,me_anduin_vale_region,WILD,wild_buffer
me_land_3943,land,me_near_harad_region,HNE,owned
me_land_3944,land,me_lebennin_region,GON,owned
me_land_3945,land,me_shire_breeland_region,SHI,owned
me_land_3946,land,me_enedwaith_region,DUN,owned
me_land_3947,land,me_lindon_region,LIN,owned
me_land_3948,land,me_lindon_region,LIN,owned
me_land_3949,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_3950,land,me_far_harad_region,HNE,owned
me_land_3951,land,me_anduin_vale_region,WILD,wild_buffer
me_land_3952,land,me_brown_lands_region,WILD,wild_buffer
me_land_3953,land,me_north_arnor_region,WILD,wild_buffer
me_land_3954,land,me_near_harad_region,UMB,owned
me_land_3955,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_3956,land,me_mordor_region,MOR,owned
me_land_3957,land,me_belfalas_region,GON,owned
me_land_3958,land,me_khand_region,KHA,owned
me_land_3959,land,me_brown_lands_region,WILD,wild_buffer
me_land_3960,land,me_rohan_region,FAN,owned
me_land_3961,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3962,land,me_khand_region,KHA,owned
me_land_3963,land,me_belfalas_region,GON,owned
me_land_3964,land,me_mordor_region,MOR,owned
me_land_3965,land,me_forochel_region,WILD,wild_buffer
me_land_3966,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3967,land,me_belfalas_region,GON,owned
me_land_3968,land,me_mordor_region,MOR,owned
me_land_3969,land,me_north_arnor_region,WILD,wild_buffer
me_land_3970,land,me_rhun_region,RH2,owned
me_land_3971,land,me_mordor_region,MOR,owned
me_land_3972,land,me_belfalas_region,GON,owned
me_land_3973,land,me_rhun_region,RH2,owned
me_land_3974,land,me_shire_breeland_region,SHI,owned
me_land_3975,land,me_rhun_region,RH3,owned
me_land_3976,land,me_rhun_region,RHU,owned
me_land_3977,land,me_mordor_region,MOR,owned
me_land_3978,land,me_brown_lands_region,WILD,wild_buffer
me_land_3979,land,me_dale_region,DAL,owned
me_land_3980,land,me_rhun_region,RHU,owned
me_land_3981,land,me_rhun_region,RH2,owned
me_land_3982,land,me_forochel_region,LOS,owned
me_land_3983,land,me_north_arnor_region,WILD,wild_buffer
me_land_3984,land,me_brown_lands_region,WILD,wild_buffer
me_land_3985,land,me_mirkwood_region,WOO,owned
me_land_3986,land,me_north_arnor_region,WILD,wild_buffer
me_land_3987,land,me_rhun_region,RHU,owned
me_land_3988,land,me_brown_lands_region,WILD,wild_buffer
me_land_3989,land,me_rhun_region,RH2,owned
me_land_3990,land,me_enedwaith_region,DUN,owned
me_land_3991,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3992,land,me_belfalas_region,DAM,owned
me_land_3993,land,me_near_harad_region,UMB,owned
me_land_3994,land,me_anduin_vale_region,WILD,wild_buffer
me_land_3995,land,me_khand_region,KHA,owned
me_land_3996,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_3997,land,me_anorien_region,GON,owned
me_land_3998,land,me_ithilien_region,MOR,owned
me_land_3999,land,me_mordor_region,MOR,owned
me_land_4000,land,me_anduin_vale_region,WILD,wild_buffer
me_land_4001,land,me_angmar_region,WILD,wild_buffer
me_land_4002,land,me_dale_region,ESG,owned
me_land_4003,land,me_rhun_region,RH2,owned
me_land_4004,land,me_rohan_region,ROH,owned
me_land_4005,land,me_anduin_vale_region,WILD,wild_buffer
me_land_4006,land,me_near_harad_region,HNE,owned
me_land_4007,land,me_shire_breeland_region,WILD,wild_buffer
me_land_4008,land,me_grey_mountains_region,ERE,owned
me_land_4009,land,me_ithilien_region,WILD,wild_ithilien
me_land_4010,land,me_umbar_region,UMB,owned
me_land_4011,land,me_mordor_region,MOR,owned
me_land_4012,land,me_enedwaith_region,DUN,owned
me_land_4013,land,me_north_arnor_region,WILD,wild_buffer
me_land_4014,land,me_rhun_region,RHU,owned
me_land_4015,land,me_mordor_region,MOR,owned
me_land_4016,land,me_rhun_region,RH2,owned
me_land_4017,land,me_khand_region,KHA,owned
me_land_4018,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_4019,land,me_rhun_region,RH2,owned
me_land_4020,land,me_mordor_region,MOR,owned
me_land_4021,land,me_ithilien_region,WILD,wild_ithilien
me_land_4022,land,me_mordor_region,MOR,owned
me_land_4023,land,me_far_harad_region,HFA,owned
me_land_4024,land,me_far_harad_region,HFA,owned
me_land_4025,land,me_rohan_region,FAN,owned
me_land_4026,land,me_mordor_region,MOR,owned
me_land_4027,land,me_north_arnor_region,WILD,wild_buffer
me_land_4028,land,me_belfalas_region,GON,owned
me_land_4029,land,me_north_arnor_region,WILD,wild_buffer
me_land_4030,land,me_anduin_vale_region,WILD,wild_buffer
me_land_4031,land,me_ithilien_region,MOR,owned
me_land_4032,land,me_mordor_region,MOR,owned
me_land_4033,land,me_rhun_region,RHU,owned
me_land_4034,land,me_enedwaith_region,DUN,owned
me_land_4035,land,me_northern_wastes_region,WILD,wild_forodwaith
