location,name,kind,region,realm,rank,source
me_land_1486,Faresh,land,me_near_harad_region,HRA,place,† M3 regional lexicon
me_land_1487,Hadresh,land,me_near_harad_region,HRA,place,† M3 regional lexicon
me_land_1488,Whitewater,land,me_forochel_region,LOS,place,† M3 regional lexicon
me_land_1489,Krimpbag Camp,land,me_brown_lands_region,DOL,place,† M3 regional lexicon
me_land_1490,Winterwater,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_1491,Kharesh,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_1492,Longfell,land,me_dale_region,DAL,place,† M3 regional lexicon
me_land_1493,Minas annondûr,land,me_belfalas_region,GON,place,† M3 regional lexicon
me_land_1494,Helmfeld,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1495,Mahresh,land,me_far_harad_region,HRA,place,† M3 regional lexicon
me_land_1496,Bucklandheath,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_1497,Bearford,land,me_anduin_vale_region,BEO,place,† M3 regional lexicon
me_land_1498,Kandesh,land,me_khand_region,KHA,place,† M3 regional lexicon
me_land_1499,Naror Camp,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_1500,Naresh,land,me_far_harad_region,HFA,place,† M3 regional lexicon
me_land_1501,Ost annondûr,land,me_belfalas_region,GON,place,† M3 regional lexicon
me_land_1502,Rhovor Camp,land,me_rhun_region,RH3,place,† M3 regional lexicon
me_land_1503,Taur annondûr,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_1504,Qasesh,land,me_near_harad_region,UMB,place,† M3 regional lexicon
me_land_1505,Herufeld,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1506,Bar annondûr,land,me_belfalas_region,GON,place,† M3 regional lexicon
me_land_1507,Rakhesh,land,me_near_harad_region,HNE,place,† M3 regional lexicon
me_land_1508,Calen annondûr,land,me_lindon_region,LIN,place,† M3 regional lexicon
me_land_1509,Coldbay Reach,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_1510,Grey Mountain Ruins,land,me_northern_wastes_region,WILD,ruin,"LOTR, Appendix A"
me_land_1511,Léodfeld,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1512,Celon annondûr,land,me_north_arnor_region,RAN,place,† M3 regional lexicon
me_land_1513,Lugbag Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1514,Driftbay Reach,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_1515,Khazesh,land,me_khand_region,KHA,place,† M3 regional lexicon
me_land_1516,Cedarheath,land,me_mirkwood_region,WDM,place,† M3 regional lexicon
me_land_1517,Frostbay Reach,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_1518,Khoresh,land,me_far_harad_region,KHA,place,† M3 regional lexicon
me_land_1519,Sahresh,land,me_far_harad_region,HFA,place,† M3 regional lexicon
me_land_1520,Nim annondûr,land,me_lindon_region,LIN,place,† M3 regional lexicon
me_land_1521,Deepheath,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_1522,Ravenfell,land,me_rhun_region,DOR,place,† M3 regional lexicon
me_land_1523,Eastheath,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_1524,Tazesh,land,me_near_harad_region,UMB,place,† M3 regional lexicon
me_land_1525,Greenheath,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_1526,Amon beldûr,land,me_anduin_vale_region,LOR,place,† M3 regional lexicon
me_land_1527,Icebay Reach,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_1528,Mauhbag Camp,land,me_ithilien_region,MOR,place,† M3 regional lexicon
me_land_1529,Greyheath,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_1530,Dol beldûr,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_1531,Sagor Camp,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_1532,Ridfeld,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1533,Sharor Camp,land,me_rhun_region,RH2,place,† M3 regional lexicon
me_land_1534,Northbay Reach,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_1535,Eithel beldûr,land,me_lindon_region,LIN,place,† M3 regional lexicon
me_land_1536,Thengelfeld,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1537,Woldfeld,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1538,Umresh,land,me_near_harad_region,HRA,place,† M3 regional lexicon
me_land_1539,Muzgbag Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1540,Aldfold,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1541,Emyn beldûr,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_1542,Nazgbag Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1543,Skaibag Camp,land,me_north_arnor_region,ANG,place,† M3 regional lexicon
me_land_1544,Redfell,land,me_rhun_region,DOR,place,† M3 regional lexicon
me_land_1545,Uglbag Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1546,Imlad beldûr,land,me_anorien_region,GON,place,† M3 regional lexicon
me_land_1547,Longheath,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_1548,Minas beldûr,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_1549,Ost beldûr,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_1550,Zaresh,land,me_near_harad_region,HNE,place,† M3 regional lexicon
me_land_1551,Taur beldûr,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_1552,Beorfold,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1553,Bar beldûr,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_1554,Bregofold,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1555,Azrim,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_1556,Urukbag Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1557,Uldor Camp,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_1558,Ashburz Camp,land,me_brown_lands_region,DOL,place,† M3 regional lexicon
me_land_1559,Calen beldûr,land,me_south_gondor_region,GON,place,† M3 regional lexicon
me_land_1560,Ceorlfold,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1561,Azgburz Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1562,Celon beldûr,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_1563,Nim beldûr,land,me_anorien_region,GON,place,† M3 regional lexicon
me_land_1564,Blackburz Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1565,Amon borndûr,land,me_belfalas_region,GON,place,† M3 regional lexicon
me_land_1566,Dol borndûr,land,me_anduin_vale_region,LOR,place,† M3 regional lexicon
me_land_1567,Burzburz Camp,land,me_north_arnor_region,ANG,place,† M3 regional lexicon
me_land_1568,Dushburz Camp,land,me_enedwaith_region,ISE,place,† M3 regional lexicon
me_land_1569,Ghashburz Camp,land,me_rohan_region,ISE,place,† M3 regional lexicon
me_land_1570,Kheledaglar,land,me_grey_mountains_region,ERE,place,† M3 regional lexicon
me_land_1571,Eithel borndûr,land,me_lebennin_region,GON,place,† M3 regional lexicon
me_land_1572,Emyn borndûr,land,me_lebennin_region,GON,place,† M3 regional lexicon
me_land_1573,Wainor Camp,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_1574,Gorburz Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1575,Westfell,land,me_rhun_region,DOR,place,† M3 regional lexicon
me_land_1576,Northheath,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_1577,Imlad borndûr,land,me_south_gondor_region,GON,place,† M3 regional lexicon
me_land_1578,Minas borndûr,land,me_belfalas_region,DAM,place,† M3 regional lexicon
me_land_1579,Ost borndûr,land,me_belfalas_region,DAM,place,† M3 regional lexicon
me_land_1580,Bahrim,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_1581,Taur borndûr,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_1582,Oakheath,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_1583,Ruzesh,land,me_far_harad_region,KHA,place,† M3 regional lexicon
me_land_1584,Bar borndûr,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_1585,Calen borndûr,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_1586,Celon borndûr,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_1587,Nargaglar,land,me_grey_mountains_region,ERE,place,† M3 regional lexicon
me_land_1588,Nim borndûr,land,me_belfalas_region,DAM,place,† M3 regional lexicon
me_land_1589,Southheath,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_1590,Zoror Camp,land,me_rhun_region,RH3,place,† M3 regional lexicon
me_land_1591,Amberford,land,me_rhun_region,DOR,place,† M3 regional lexicon
me_land_1592,Amon carandûr,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_1593,Dol carandûr,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_1594,Grishburz Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1595,Balun Camp,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_1596,Eithel carandûr,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_1597,Déorfold,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1598,Krimpburz Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1599,Eorlfold,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1600,Darim,land,me_near_harad_region,UMB,place,† M3 regional lexicon
me_land_1601,Borun Camp,land,me_rhun_region,RH2,place,† M3 regional lexicon
me_land_1602,Folcfold,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1603,Bardford,land,me_dale_region,ESG,place,† M3 regional lexicon
me_land_1604,Lugburz Camp,land,me_anduin_vale_region,GOB,place,† M3 regional lexicon
me_land_1605,Bellford,land,me_dale_region,DAL,place,† M3 regional lexicon
me_land_1606,Emyn carandûr,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_1607,Skarnesh,land,me_far_harad_region,KHA,place,† M3 regional lexicon
me_land_1608,Gathun Camp,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_1609,Targesh,land,me_khand_region,KHA,place,† M3 regional lexicon
me_land_1610,Mauhburz Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1611,Muzgburz Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1612,Imlad carandûr,land,me_mirkwood_region,WOO,place,† M3 regional lexicon
me_land_1613,Palebay Reach,land,me_forochel_region,LOS,place,† M3 regional lexicon
me_land_1614,Nazgburz Camp,land,me_anduin_vale_region,GOB,place,† M3 regional lexicon
me_land_1615,Framfold,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1616,Beeford,land,me_anduin_vale_region,BEO,place,† M3 regional lexicon
me_land_1617,Skaiburz Camp,land,me_ithilien_region,MOR,place,† M3 regional lexicon
me_land_1618,Uglburz Camp,land,me_rohan_region,ISE,place,† M3 regional lexicon
me_land_1619,Bowford,land,me_rhun_region,DOR,place,† M3 regional lexicon
me_land_1620,Minas carandûr,land,me_lindon_region,LIN,place,† M3 regional lexicon
me_land_1621,Halls of Ered Luin,land,me_lindon_region,BLU,hold,† ENDORE plan 8.1; composite of surviving Blue Mountain dwarf-halls
me_land_1622,Celduinford,land,me_dale_region,DAL,place,† M3 regional lexicon
me_land_1623,Ost carandûr,land,me_belfalas_region,GON,place,† M3 regional lexicon
me_land_1624,Taur carandûr,land,me_lindon_region,LIN,place,† M3 regional lexicon
me_land_1625,Bar carandûr,land,me_belfalas_region,DAM,place,† M3 regional lexicon
me_land_1626,Urukburz Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1627,Elmbole,land,me_rohan_region,FAN,place,† M3 regional lexicon
me_land_1628,Calen carandûr,land,me_ithilien_region,WILD,wilderness,† M3 regional lexicon
me_land_1629,Stoneheath,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_1630,Grimfold,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1631,Karmun Camp,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_1632,Helmfold,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1633,Celon carandûr,land,me_dale_region,WOO,place,† M3 regional lexicon
me_land_1634,Nim carandûr,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_1635,Ashdûr Camp,land,me_anduin_vale_region,GOB,place,† M3 regional lexicon
me_land_1636,Amon duindûr,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_1637,Khurun Camp,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_1638,Dol duindûr,land,me_anduin_vale_region,LOR,place,† M3 regional lexicon
me_land_1639,Azgdûr Camp,land,me_north_arnor_region,ANG,place,† M3 regional lexicon
me_land_1640,Westheath,land,me_mirkwood_region,WDM,place,† M3 regional lexicon
me_land_1641,Aldermere,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_1642,Butterbrook,land,me_shire_breeland_region,WILD,wilderness,† M3 regional lexicon
me_land_1643,Farim,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_1644,Sealbay Reach,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_1645,Eithel duindûr,land,me_lebennin_region,GON,place,† M3 regional lexicon
me_land_1646,Hadrim,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_1647,Kharim,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_1648,Emyn duindûr,land,me_south_gondor_region,GON,place,† M3 regional lexicon
me_land_1649,Imlad duindûr,land,me_ithilien_region,GON,place,† M3 regional lexicon
me_land_1650,Ashmere,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_1651,Minas duindûr,land,me_north_arnor_region,WILD,wilderness,† M3 regional lexicon
me_land_1652,Lodun Camp,land,me_rhun_region,RH2,place,† M3 regional lexicon
me_land_1653,Blackdûr Camp,land,me_anduin_vale_region,GOB,place,† M3 regional lexicon
me_land_1654,Ost duindûr,land,me_south_gondor_region,GON,place,† M3 regional lexicon
me_land_1655,Narun Camp,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_1656,Burzdûr Camp,land,me_enedwaith_region,MOA,place,† M3 regional lexicon
me_land_1657,Taur duindûr,land,me_belfalas_region,DAM,place,† M3 regional lexicon
me_land_1658,Daleford,land,me_dale_region,DAL,place,† M3 regional lexicon
me_land_1659,Bar duindûr,land,me_ithilien_region,GON,place,† M3 regional lexicon
me_land_1660,Snowbay Reach,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_1661,Calen duindûr,land,me_anorien_region,GON,place,† M3 regional lexicon
me_land_1662,Barrowmere,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_1663,Rhovun Camp,land,me_rhun_region,RHU,place,† M3 regional lexicon
me_land_1664,Celon duindûr,land,me_mirkwood_region,WOO,place,† M3 regional lexicon
me_land_1665,Mahrim,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_1666,Nim duindûr,land,me_mirkwood_region,WOO,place,† M3 regional lexicon
me_land_1667,Beaconmere,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_1668,Amon falasdûr,land,me_belfalas_region,DAM,place,† M3 regional lexicon
me_land_1669,Dol falasdûr,land,me_south_gondor_region,GON,place,† M3 regional lexicon
me_land_1670,Narim,land,me_near_harad_region,UMB,place,† M3 regional lexicon
me_land_1671,Starbay Reach,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_1672,Eithel falasdûr,land,me_north_arnor_region,RAN,place,† M3 regional lexicon
me_land_1673,Blackmere,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_1674,Sagun Camp,land,me_rhun_region,RH2,place,† M3 regional lexicon
me_land_1675,Dushdûr Camp,land,me_angmar_region,ANG,place,† M3 regional lexicon
me_land_1676,Herufold,land,me_rohan_region,ROH,place,† M3 regional lexicon
me_land_1677,Varkesh,land,me_khand_region,KHA,place,† M3 regional lexicon
me_land_1678,Whitebay Reach,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_1679,Zandesh,land,me_near_harad_region,KHA,place,† M3 regional lexicon
me_land_1680,Ghashdûr Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1681,Gordûr Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1682,Emyn falasdûr,land,me_brown_lands_region,WILD,wilderness,† M3 regional lexicon
me_land_1683,Grishdûr Camp,land,me_mordor_region,MOR,place,† M3 regional lexicon
me_land_1684,Sharun Camp,land,me_rhun_region,RH2,place,† M3 regional lexicon
me_land_1685,Qasim,land,me_umbar_region,UMB,place,† M3 regional lexicon
me_land_1686,Uldun Camp,land,me_rhun_region,RH2,place,† M3 regional lexicon
me_land_1687,Krimpdûr Camp,land,me_angmar_region,GUN,place,† M3 regional lexicon
me_land_1688,Bramblemere,land,me_enedwaith_region,WILD,wilderness,† M3 regional lexicon
me_land_1689,Carrockford,land,me_anduin_vale_region,BEO,place,† M3 regional lexicon
me_land_1690,Winterbay Reach,land,me_northern_wastes_region,WILD,wilderness,† M3 regional lexicon
me_land_1691,Imlad falasdûr,land,me_lindon_region,LIN,place,† M3 regional lexicon
me_land_1692,Minas falasdûr,land,me_ithilien_region,GON,place,† M3 regional lexicon
me_land_1693,Ost falasdûr,land,me_belfalas_region,GON,place,† M3 regional lexicon
me_land_1694,Taur falasdûr,land,me_belfalas_region,DAM,place,† M3 regional lexicon
me_land_1695,Lugdûr Camp,land,me_angmar_region,GUN,place,† M3 regional lexicon
me_land_1696,Bucklandmere,land,me_enedwaith_region,DUN,place,† M3 regional lexicon
me_land_1697,Bar falasdûr,land,me_mirkwood_region,WOO,place,† M3 regional lexicon
me_land_1698,Rakhim,land,me_far_harad_region,HRA,place,† M3 regional lexicon
