index,key,display_name,kind,control_x,control_y,normalized_x,normalized_y,control_area,biome_id,continent,region,rgb,anchor
3440,me_land_3399,Land 3399,land,1512,729,0.3692308,0.3561309,299,1,me_eriador,me_shire_breeland_region,3341f8,no
3441,me_land_3400,Land 3400,land,1392,1323,0.3399267,0.6463117,292,1,me_eriador,me_enedwaith_region,d17971,no
3442,me_land_3401,Land 3401,land,2145,1166,0.5238095,0.5696141,287,1,me_rhovanion,me_anduin_vale_region,6fb0ea,no
3443,me_land_3402,Land 3402,land,2364,1680,0.5772894,0.8207132,289,1,me_gondor,me_lebennin_region,0de863,no
3444,me_land_3403,Land 3403,land,2732,1714,0.6671551,0.8373229,314,1,me_harad,me_near_harad_region,ac1fdc,no
3445,me_land_3404,Land 3404,land,1099,614,0.2683761,0.2999511,288,1,me_eriador,me_lindon_region,4a5755,no
3446,me_land_3405,Land 3405,land,731,187,0.1785104,0.0913532,370,1,me_forodwaith,me_forochel_region,e88ece,no
3447,me_land_3406,Land 3406,land,858,614,0.2095238,0.2999511,278,1,me_eriador,me_lindon_region,86c647,no
3448,me_land_3407,Land 3407,land,3515,1013,0.8583639,0.4948705,261,9,me_mordor_and_rhun,me_rhun_region,24fdc0,no
3449,me_land_3408,Land 3408,land,3184,1522,0.7775336,0.7435271,249,8,me_mordor_and_rhun,me_mordor_region,c33539,no
3450,me_land_3409,Land 3409,land,2452,1040,0.5987790,0.5080606,349,9,me_rhovanion,me_mirkwood_region,616cb2,no
3451,me_land_3410,Land 3410,land,3457,418,0.8442002,0.2042013,314,1,me_forodwaith,me_northern_wastes_region,ffa42b,no
3452,me_land_3411,Land 3411,land,2081,181,0.5081807,0.0884221,415,5,me_forodwaith,me_angmar_region,9ddba4,no
3453,me_land_3412,Land 3412,land,2928,1910,0.7150183,0.9330728,477,10,me_harad,me_near_harad_region,3c131d,no
3454,me_land_3413,Land 3413,land,2462,445,0.6012210,0.2173913,318,1,me_forodwaith,me_northern_wastes_region,da4a96,no
3455,me_land_3414,Land 3414,land,2668,607,0.6515263,0.2965315,287,3,me_rhovanion,me_dale_region,78820f,no
3456,me_land_3415,Land 3415,land,1969,1341,0.4808303,0.6551050,190,1,me_rhovanion,me_rohan_region,16b988,no
3457,me_land_3416,Land 3416,land,1539,798,0.3758242,0.3898388,237,3,me_eriador,me_shire_breeland_region,b4f101,no
3458,me_land_3417,Land 3417,land,1624,128,0.3965812,0.0625305,438,5,me_forodwaith,me_angmar_region,53287a,no
3459,me_land_3418,Land 3418,land,2146,751,0.5240537,0.3668784,264,1,me_rhovanion,me_anduin_vale_region,f15ff3,no
3460,me_land_3419,Land 3419,land,2709,1769,0.6615385,0.8641915,702,10,me_harad,me_near_harad_region,8f976c,no
3461,me_land_3420,Land 3420,land,1801,1894,0.4398046,0.9252565,234,10,me_harad,me_umbar_region,2dcee5,no
3462,me_land_3421,Land 3421,land,1158,199,0.2827839,0.0972154,494,5,me_forodwaith,me_forochel_region,cc065e,no
3463,me_land_3422,Land 3422,land,2559,1435,0.6249084,0.7010259,405,2,me_gondor,me_anorien_region,6a3dd7,no
3464,me_land_3423,Land 3423,land,2132,1713,0.5206349,0.8368344,393,10,me_harad,me_umbar_region,087550,no
3465,me_land_3424,Land 3424,land,3471,1365,0.8476190,0.6668295,424,1,me_mordor_and_rhun,me_mordor_region,a6acc9,no
3466,me_land_3425,Land 3425,land,2051,910,0.5008547,0.4445530,276,1,me_rhovanion,me_anduin_vale_region,44e442,no
3467,me_land_3426,Land 3426,land,1404,710,0.3428571,0.3468490,363,1,me_eriador,me_north_arnor_region,e31bbb,no
3468,me_land_3427,Land 3427,land,3616,497,0.8830281,0.2427943,215,1,me_mordor_and_rhun,me_rhun_region,815334,no
3469,me_land_3428,Land 3428,land,1587,659,0.3875458,0.3219345,329,1,me_eriador,me_north_arnor_region,1f8aad,no
3470,me_land_3429,Land 3429,land,2587,1455,0.6317460,0.7107963,282,2,me_gondor,me_anorien_region,bdc226,no
3471,me_land_3430,Land 3430,land,2353,1847,0.5746032,0.9022960,597,10,me_harad,me_near_harad_region,5bf99f,no
3472,me_land_3431,Land 3431,land,3416,1629,0.8341880,0.7957987,414,1,me_mordor_and_rhun,me_mordor_region,fa3118,no
3473,me_land_3432,Land 3432,land,2447,1752,0.5975580,0.8558867,831,10,me_harad,me_near_harad_region,986891,no
3474,me_land_3433,Land 3433,land,1541,927,0.3763126,0.4528578,218,1,me_eriador,me_shire_breeland_region,36a00a,no
3475,me_land_3434,Land 3434,land,3317,1805,0.8100122,0.8817782,399,10,me_harad,me_near_harad_region,d4d783,no
3476,me_land_3435,Land 3435,land,1411,1761,0.3445665,0.8602833,369,10,me_harad,me_umbar_region,730efc,no
3477,me_land_3436,Land 3436,land,895,976,0.2185592,0.4767953,367,1,me_eriador,me_lindon_region,114675,no
3478,me_land_3437,Land 3437,land,1691,1092,0.4129426,0.5334636,409,1,me_eriador,me_enedwaith_region,af7dee,no
3479,me_land_3438,Land 3438,land,1772,997,0.4327228,0.4870542,377,1,me_eriador,me_shire_breeland_region,4db567,no
3480,me_land_3439,Land 3439,land,1843,763,0.4500611,0.3727406,273,2,me_eriador,me_shire_breeland_region,ebece0,no
3481,me_land_3440,Land 3440,land,1380,1315,0.3369963,0.6424035,257,1,me_eriador,me_enedwaith_region,8a2459,no
3482,me_land_3441,Land 3441,land,1848,1183,0.4512821,0.5779189,468,1,me_eriador,me_enedwaith_region,285bd2,no
3483,me_land_3442,Land 3442,land,2053,393,0.5013431,0.1919883,402,5,me_forodwaith,me_angmar_region,c6934b,no
3484,me_land_3443,Land 3443,land,3478,1554,0.8493284,0.7591597,337,1,me_mordor_and_rhun,me_mordor_region,64cac4,no
3485,me_land_3444,Land 3444,land,1360,1342,0.3321123,0.6555936,456,1,me_gondor,me_belfalas_region,03023d,no
3486,me_land_3445,Land 3445,land,1072,191,0.2617827,0.0933073,625,5,me_forodwaith,me_forochel_region,a139b6,no
3487,me_land_3446,Land 3446,land,1498,619,0.3658120,0.3023937,195,1,me_eriador,me_north_arnor_region,3f712f,no
3488,me_land_3447,Land 3447,land,3367,483,0.8222222,0.2359551,451,9,me_mordor_and_rhun,me_rhun_region,dda8a8,no
3489,me_land_3448,Land 3448,land,2093,213,0.5111111,0.1040547,375,5,me_forodwaith,me_angmar_region,7be021,no
3490,me_land_3449,Land 3449,land,3592,584,0.8771673,0.2852956,497,9,me_mordor_and_rhun,me_rhun_region,1a179a,no
3491,me_land_3450,Land 3450,land,1203,631,0.2937729,0.3082560,107,1,me_eriador,me_north_arnor_region,b84f13,no
3492,me_land_3451,Land 3451,land,832,494,0.2031746,0.2413288,460,1,me_eriador,me_lindon_region,56868c,no
3493,me_land_3452,Land 3452,land,1430,525,0.3492063,0.2564729,308,1,me_eriador,me_north_arnor_region,f4be05,no
3494,me_land_3453,Land 3453,land,966,1130,0.2358974,0.5520274,294,1,me_eriador,me_lindon_region,92f57e,no
3495,me_land_3454,Land 3454,land,2444,815,0.5968254,0.3981436,565,3,me_rhovanion,me_mirkwood_region,312cf7,no
3496,me_land_3455,Land 3455,land,3553,1361,0.8676435,0.6648754,280,1,me_mordor_and_rhun,me_mordor_region,cf6470,no
3497,me_land_3456,Land 3456,land,3540,1101,0.8644689,0.5378603,345,9,me_mordor_and_rhun,me_rhun_region,6d9be9,no
3498,me_land_3457,Land 3457,land,2042,1757,0.4986569,0.8583293,351,10,me_harad,me_umbar_region,0bd362,no
3499,me_land_3458,Land 3458,land,3505,1492,0.8559219,0.7288715,244,1,me_mordor_and_rhun,me_mordor_region,aa0adb,no
3500,me_land_3459,Land 3459,land,2173,1231,0.5306471,0.6013679,360,1,me_rhovanion,me_rohan_region,484254,no
3501,me_land_3460,Land 3460,land,2742,1862,0.6695971,0.9096238,339,10,me_harad,me_near_harad_region,e679cd,no
3502,me_land_3461,Land 3461,land,3479,1070,0.8495726,0.5227162,252,9,me_mordor_and_rhun,me_rhun_region,84b146,no
3503,me_land_3462,Land 3462,land,3564,1176,0.8703297,0.5744993,296,9,me_mordor_and_rhun,me_mordor_region,22e8bf,no
3504,me_land_3463,Land 3463,land,2515,1692,0.6141636,0.8265755,245,1,me_gondor,me_south_gondor_region,c12038,no
3505,me_land_3464,Land 3464,land,879,652,0.2146520,0.3185149,342,1,me_eriador,me_lindon_region,5f57b1,no
3506,me_land_3465,Land 3465,land,1383,675,0.3377289,0.3297509,221,1,me_eriador,me_north_arnor_region,fd8f2a,no
3507,me_land_3466,Land 3466,land,1110,185,0.2710623,0.0903762,525,5,me_forodwaith,me_forochel_region,9bc6a3,no
3508,me_land_3467,Land 3467,land,1508,1736,0.3682540,0.8480703,264,10,me_harad,me_umbar_region,39fe1c,no
3509,me_land_3468,Land 3468,land,1011,882,0.2468864,0.4308745,367,1,me_eriador,me_lindon_region,d83595,no
3510,me_land_3469,Land 3469,land,1247,887,0.3045177,0.4333170,343,1,me_eriador,me_shire_breeland_region,766d0e,no
3511,me_land_3470,Land 3470,land,1712,1318,0.4180708,0.6438691,355,1,me_eriador,me_enedwaith_region,14a487,no
3512,me_land_3471,Land 3471,land,2358,578,0.5758242,0.2823644,799,3,me_rhovanion,me_mirkwood_region,b2dc00,no
3513,me_land_3472,Land 3472,land,2770,1696,0.6764347,0.8285296,305,1,me_mordor_and_rhun,me_khand_region,511379,no
3514,me_land_3473,Land 3473,land,2890,641,0.7057387,0.3131412,434,9,me_mordor_and_rhun,me_rhun_region,ef4af2,no
3515,me_land_3474,Land 3474,land,1673,1913,0.4085470,0.9345383,650,10,me_harad,me_umbar_region,8d826b,no
3516,me_land_3475,Land 3475,land,2531,695,0.6180708,0.3395213,248,3,me_rhovanion,me_dale_region,2bb9e4,no
3517,me_land_3476,Land 3476,land,1835,989,0.4481074,0.4831461,426,1,me_eriador,me_shire_breeland_region,c9f15d,no
3518,me_land_3477,Land 3477,land,921,900,0.2249084,0.4396678,325,1,me_eriador,me_lindon_region,6828d6,no
3519,me_land_3478,Land 3478,land,2259,1018,0.5516484,0.4973131,262,1,me_rhovanion,me_mirkwood_region,06604f,no
3520,me_land_3479,Land 3479,land,2345,457,0.5726496,0.2232535,671,1,me_forodwaith,me_northern_wastes_region,a497c8,no
3521,me_land_3480,Land 3480,land,1386,512,0.3384615,0.2501221,388,1,me_eriador,me_north_arnor_region,42cf41,no
3522,me_land_3481,Land 3481,land,1940,1334,0.4737485,0.6516854,288,1,me_rhovanion,me_rohan_region,e106ba,no
3523,me_land_3482,Land 3482,land,3366,1778,0.8219780,0.8685882,538,10,me_harad,me_near_harad_region,7f3e33,no
3524,me_land_3483,Land 3483,land,1479,795,0.3611722,0.3883732,264,3,me_eriador,me_shire_breeland_region,1d75ac,no
3525,me_land_3484,Land 3484,land,2190,103,0.5347985,0.0503175,360,1,me_forodwaith,me_northern_wastes_region,bbad25,no
3526,me_land_3485,Land 3485,land,2901,581,0.7084249,0.2838300,291,9,me_mordor_and_rhun,me_rhun_region,59e49e,no
3527,me_land_3486,Land 3486,land,1638,1301,0.4000000,0.6355642,384,1,me_eriador,me_enedwaith_region,f81c17,no
3528,me_land_3487,Land 3487,land,3127,1472,0.7636142,0.7191011,295,8,me_mordor_and_rhun,me_mordor_region,965390,no
3529,me_land_3488,Land 3488,land,2758,1687,0.6735043,0.8241329,260,1,me_mordor_and_rhun,me_khand_region,348b09,no
3530,me_land_3489,Land 3489,land,2560,1336,0.6251526,0.6526624,462,2,me_rhovanion,me_rohan_region,d2c282,no
3531,me_land_3490,Land 3490,land,2323,1654,0.5672772,0.8080117,277,1,me_gondor,me_lebennin_region,70f9fb,no
3532,me_land_3491,Land 3491,land,1110,1149,0.2710623,0.5613092,310,1,me_eriador,me_lindon_region,0f3174,no
3533,me_land_3492,Land 3492,land,2428,1303,0.5929182,0.6365413,315,1,me_rhovanion,me_rohan_region,ad68ed,no
3534,me_land_3493,Land 3493,land,1553,975,0.3792430,0.4763068,380,1,me_eriador,me_shire_breeland_region,4ba066,no
3535,me_land_3494,Land 3494,land,2303,754,0.5623932,0.3683439,405,3,me_rhovanion,me_mirkwood_region,e9d7df,no
3536,me_land_3495,Land 3495,land,1697,364,0.4144078,0.1778212,932,5,me_forodwaith,me_angmar_region,880f58,no
3537,me_land_3496,Land 3496,land,2749,1878,0.6713065,0.9174402,695,10,me_harad,me_near_harad_region,2646d1,no
3538,me_land_3497,Land 3497,land,1831,1183,0.4471306,0.5779189,312,1,me_eriador,me_enedwaith_region,c47e4a,no
3539,me_land_3498,Land 3498,land,2253,1266,0.5501832,0.6184660,283,1,me_rhovanion,me_rohan_region,62b5c3,no
3540,me_land_3499,Land 3499,land,2151,811,0.5252747,0.3961895,316,1,me_rhovanion,me_anduin_vale_region,00ed3c,no
3541,me_land_3500,Land 3500,land,2672,1837,0.6525031,0.8974108,534,10,me_harad,me_near_harad_region,9f24b5,no
3542,me_land_3501,Land 3501,land,3422,647,0.8356532,0.3160723,428,9,me_mordor_and_rhun,me_rhun_region,3d5c2e,no
3543,me_land_3502,Land 3502,land,1527,1260,0.3728938,0.6155349,435,1,me_eriador,me_enedwaith_region,db93a7,no
3544,me_land_3503,Land 3503,land,1754,1788,0.4283272,0.8734734,241,10,me_harad,me_umbar_region,79cb20,no
3545,me_land_3504,Land 3504,land,2931,1990,0.7157509,0.9721544,393,10,me_harad,me_far_harad_region,180299,no
3546,me_land_3505,Land 3505,land,1307,1228,0.3191697,0.5999023,404,1,me_eriador,me_enedwaith_region,b63a12,no
3547,me_land_3506,Land 3506,land,2103,701,0.5135531,0.3424524,303,1,me_rhovanion,me_anduin_vale_region,54718b,no
3548,me_land_3507,Land 3507,land,1038,1262,0.2534799,0.6165120,363,1,me_eriador,me_lindon_region,f2a904,no
3549,me_land_3508,Land 3508,land,1408,1251,0.3438339,0.6111383,504,1,me_eriador,me_enedwaith_region,90e07d,no
3550,me_land_3509,Land 3509,land,2834,500,0.6920635,0.2442599,289,9,me_mordor_and_rhun,me_rhun_region,2f17f6,no
3551,me_land_3510,Land 3510,land,1924,1365,0.4698413,0.6668295,280,1,me_rhovanion,me_rohan_region,cd4f6f,no
3552,me_land_3511,Land 3511,land,3094,630,0.7555556,0.3077675,232,9,me_mordor_and_rhun,me_rhun_region,6b86e8,no
3553,me_land_3512,Land 3512,land,3013,692,0.7357753,0.3380557,440,9,me_mordor_and_rhun,me_rhun_region,09be61,no
3554,me_land_3513,Land 3513,land,3541,1474,0.8647131,0.7200782,262,1,me_mordor_and_rhun,me_mordor_region,a7f5da,no
3555,me_land_3514,Land 3514,land,1575,681,0.3846154,0.3326820,278,1,me_eriador,me_north_arnor_region,462d53,no
3556,me_land_3515,Land 3515,land,1404,205,0.3428571,0.1001466,223,5,me_forodwaith,me_forochel_region,e464cc,no
3557,me_land_3516,Land 3516,land,3462,1440,0.8454212,0.7034685,338,1,me_mordor_and_rhun,me_mordor_region,829c45,no
3558,me_land_3517,Land 3517,land,3286,481,0.8024420,0.2349780,254,9,me_forodwaith,me_northern_wastes_region,20d3be,no
3559,me_land_3518,Land 3518,land,1551,92,0.3787546,0.0449438,274,1,me_forodwaith,me_forochel_region,bf0b37,no
3560,me_land_3519,Land 3519,land,2208,254,0.5391941,0.1240840,418,5,me_forodwaith,me_northern_wastes_region,5d42b0,no
3561,me_land_3520,Land 3520,land,2762,1728,0.6744811,0.8441622,339,10,me_harad,me_near_harad_region,fb7a29,no
3562,me_land_3521,Land 3521,land,3578,604,0.8737485,0.2950660,619,9,me_mordor_and_rhun,me_rhun_region,99b1a2,no
3563,me_land_3522,Land 3522,land,2621,816,0.6400488,0.3986321,201,3,me_rhovanion,me_dale_region,37e91b,no
3564,me_land_3523,Land 3523,land,1309,1299,0.3196581,0.6345872,317,1,me_eriador,me_enedwaith_region,d62094,no
3565,me_land_3524,Land 3524,land,1715,416,0.4188034,0.2032242,743,5,me_forodwaith,me_angmar_region,74580d,no
3566,me_land_3525,Land 3525,land,2594,1237,0.6334554,0.6042990,350,9,me_rhovanion,me_rohan_region,128f86,no
3567,me_land_3526,Land 3526,land,2168,1264,0.5294261,0.6174890,297,3,me_rhovanion,me_rohan_region,b0c6ff,no
3568,me_land_3527,Land 3527,land,1480,1288,0.3614164,0.6292135,283,1,me_eriador,me_enedwaith_region,4efe78,no
3569,me_land_3528,Land 3528,land,3434,1421,0.8385836,0.6941866,290,1,me_mordor_and_rhun,me_mordor_region,ed35f1,no
3570,me_land_3529,Land 3529,land,2437,1442,0.5951160,0.7044455,240,2,me_rhovanion,me_rohan_region,8b6d6a,no
3571,me_land_3530,Land 3530,land,2415,675,0.5897436,0.3297509,182,3,me_rhovanion,me_mirkwood_region,29a4e3,no
3572,me_land_3531,Land 3531,land,2266,1354,0.5533578,0.6614558,367,1,me_rhovanion,me_rohan_region,c7dc5c,no
3573,me_land_3532,Land 3532,land,1687,537,0.4119658,0.2623351,374,1,me_eriador,me_north_arnor_region,6613d5,no
3574,me_land_3533,Land 3533,land,2005,1804,0.4896215,0.8812897,389,10,me_harad,me_umbar_region,044b4e,no
3575,me_land_3534,Land 3534,land,2339,1418,0.5711844,0.6927211,329,1,me_rhovanion,me_rohan_region,a282c7,no
3576,me_land_3535,Land 3535,land,1368,1214,0.3340659,0.5930630,412,1,me_eriador,me_enedwaith_region,40ba40,no
3577,me_land_3536,Land 3536,land,2006,1416,0.4898657,0.6917440,388,1,me_rhovanion,me_rohan_region,def1b9,no
3578,me_land_3537,Land 3537,land,3324,1492,0.8117216,0.7288715,315,1,me_mordor_and_rhun,me_mordor_region,7d2932,no
3579,me_land_3538,Land 3538,land,1975,434,0.4822955,0.2120176,470,5,me_forodwaith,me_angmar_region,1b60ab,no
3580,me_land_3539,Land 3539,land,1690,782,0.4126984,0.3820225,271,2,me_eriador,me_shire_breeland_region,b99824,no
3581,me_land_3540,Land 3540,land,1650,1064,0.4029304,0.5197851,307,1,me_eriador,me_enedwaith_region,57cf9d,no
3582,me_land_3541,Land 3541,land,2396,564,0.5851038,0.2755252,447,3,me_rhovanion,me_mirkwood_region,f60716,no
3583,me_land_3542,Land 3542,land,2568,792,0.6271062,0.3869077,278,3,me_rhovanion,me_dale_region,943e8f,no
3584,me_land_3543,Land 3543,land,2929,796,0.7152625,0.3888617,362,9,me_mordor_and_rhun,me_rhun_region,327608,no
3585,me_land_3544,Land 3544,land,2609,1883,0.6371184,0.9198828,371,10,me_harad,me_near_harad_region,d0ad81,no
3586,me_land_3545,Land 3545,land,2716,1036,0.6632479,0.5061065,402,1,me_rhovanion,me_mirkwood_region,6ee4fa,no
3587,me_land_3546,Land 3546,land,3381,1411,0.8256410,0.6893014,442,1,me_mordor_and_rhun,me_mordor_region,0d1c73,no
3588,me_land_3547,Land 3547,land,1569,102,0.3831502,0.0498290,441,1,me_forodwaith,me_angmar_region,ab53ec,no
3589,me_land_3548,Land 3548,land,2178,814,0.5318681,0.3976551,266,1,me_rhovanion,me_anduin_vale_region,498b65,no
3590,me_land_3549,Land 3549,land,3619,1347,0.8837607,0.6580362,311,1,me_mordor_and_rhun,me_mordor_region,e7c2de,no
3591,me_land_3550,Land 3550,land,1242,935,0.3032967,0.4567660,299,1,me_eriador,me_shire_breeland_region,85fa57,no
3592,me_land_3551,Land 3551,land,3086,1480,0.7536020,0.7230093,415,8,me_mordor_and_rhun,me_mordor_region,2431d0,no
3593,me_land_3552,Land 3552,land,2671,1926,0.6522589,0.9408891,448,10,me_harad,me_far_harad_region,c26949,no
3594,me_land_3553,Land 3553,land,1487,205,0.3631258,0.1001466,719,5,me_forodwaith,me_forochel_region,60a0c2,no
3595,me_land_3554,Land 3554,land,1153,1059,0.2815629,0.5173425,359,1,me_eriador,me_lindon_region,fed83b,no
3596,me_land_3555,Land 3555,land,1767,761,0.4315018,0.3717636,341,2,me_eriador,me_shire_breeland_region,9d0fb4,no
3597,me_land_3556,Land 3556,land,2304,1977,0.5626374,0.9658036,615,10,me_harad,me_far_harad_region,3b472d,no
3598,me_land_3557,Land 3557,land,3189,1914,0.7787546,0.9350269,404,10,me_harad,me_near_harad_region,d97ea6,no
3599,me_land_3558,Land 3558,land,3229,1845,0.7885226,0.9013190,1072,10,me_harad,me_near_harad_region,77b61f,no
3600,me_land_3559,Land 3559,land,2429,581,0.5931624,0.2838300,399,3,me_rhovanion,me_mirkwood_region,15ed98,no
3601,me_land_3560,Land 3560,land,1983,1766,0.4842491,0.8627259,363,10,me_harad,me_umbar_region,b42511,no
3602,me_land_3561,Land 3561,land,1314,751,0.3208791,0.3668784,265,1,me_eriador,me_shire_breeland_region,525c8a,no
3603,me_land_3562,Land 3562,land,2997,1981,0.7318681,0.9677577,484,10,me_harad,me_far_harad_region,f09403,no
3604,me_land_3563,Land 3563,land,2040,171,0.4981685,0.0835369,588,5,me_forodwaith,me_angmar_region,8ecb7c,no
3605,me_land_3564,Land 3564,land,2928,494,0.7150183,0.2413288,453,9,me_mordor_and_rhun,me_rhun_region,2d02f5,no
3606,me_land_3565,Land 3565,land,1491,714,0.3641026,0.3488031,215,1,me_eriador,me_north_arnor_region,cb3a6e,no
3607,me_land_3566,Land 3566,land,2023,703,0.4940171,0.3434294,254,1,me_eriador,me_north_arnor_region,6971e7,no
3608,me_land_3567,Land 3567,land,2726,1532,0.6656899,0.7484123,220,8,me_mordor_and_rhun,me_mordor_region,07a960,no
3609,me_land_3568,Land 3568,land,2158,932,0.5269841,0.4553004,270,1,me_rhovanion,me_anduin_vale_region,a5e0d9,no
3610,me_land_3569,Land 3569,land,1191,1001,0.2908425,0.4890083,264,1,me_eriador,me_shire_breeland_region,441852,no
3611,me_land_3570,Land 3570,land,3369,646,0.8227106,0.3155838,435,9,me_mordor_and_rhun,me_rhun_region,e24fcb,no
3612,me_land_3571,Land 3571,land,2314,1357,0.5650794,0.6629213,247,1,me_rhovanion,me_rohan_region,808744,no
3613,me_land_3572,Land 3572,land,3361,1625,0.8207570,0.7938447,245,1,me_mordor_and_rhun,me_mordor_region,1ebebd,no
3614,me_land_3573,Land 3573,land,2830,1582,0.6910867,0.7728383,296,8,me_mordor_and_rhun,me_mordor_region,bcf636,no
3615,me_land_3574,Land 3574,land,878,818,0.2144078,0.3996092,274,1,me_eriador,me_lindon_region,5b2daf,no
3616,me_land_3575,Land 3575,land,2986,1391,0.7291819,0.6795310,372,8,me_mordor_and_rhun,me_mordor_region,f96528,no
3617,me_land_3576,Land 3576,land,3638,657,0.8884005,0.3209575,367,9,me_mordor_and_rhun,me_rhun_region,979ca1,no
3618,me_land_3577,Land 3577,land,1501,825,0.3665446,0.4030288,267,3,me_eriador,me_shire_breeland_region,35d41a,no
3619,me_land_3578,Land 3578,land,2341,1021,0.5716728,0.4987787,345,3,me_rhovanion,me_mirkwood_region,d40b93,no
3620,me_land_3579,Land 3579,land,2948,757,0.7199023,0.3698095,497,9,me_mordor_and_rhun,me_rhun_region,72430c,no
3621,me_land_3580,Land 3580,land,2305,1015,0.5628816,0.4958476,465,3,me_rhovanion,me_mirkwood_region,107a85,no
3622,me_land_3581,Land 3581,land,1434,1053,0.3501832,0.5144113,253,1,me_eriador,me_enedwaith_region,aeb1fe,no
3623,me_land_3582,Land 3582,land,1413,1726,0.3450549,0.8431851,567,10,me_harad,me_umbar_region,4ce977,no
3624,me_land_3583,Land 3583,land,1793,554,0.4378510,0.2706400,411,1,me_eriador,me_north_arnor_region,eb20f0,no
3625,me_land_3584,Land 3584,land,3379,577,0.8251526,0.2818759,339,9,me_mordor_and_rhun,me_rhun_region,895869,no
3626,me_land_3585,Land 3585,land,778,174,0.1899878,0.0850024,1030,5,me_forodwaith,me_forochel_region,278fe2,no
3627,me_land_3586,Land 3586,land,1817,1528,0.4437118,0.7464582,293,1,me_gondor,me_belfalas_region,c5c75b,no
